Year,Week,Sex,Age,Deaths
2013,26,f,UNK,23.0
2013,26,b,0,315.0
2013,26,b,1,75.0
2013,26,b,5,56.0
2013,26,b,10,53.0
2013,26,b,15,150.0
2013,26,b,20,346.0
2013,26,b,25,667.0
2013,26,b,30,994.0
2013,26,b,35,1081.0
2013,26,b,40,1133.0
2013,26,b,45,1314.0
2013,26,b,50,2266.0
2013,26,b,55,2759.0
2013,26,b,60,3355.0
2013,26,b,65,2293.0
2013,26,b,70,4016.0
2013,26,b,75,4763.0
2013,26,b,80,5128.0
2013,26,b,85,4081.0
2013,26,b,90,1290.0
2013,26,b,95,363.0
2013,26,b,TOT,36580.0
2013,26,b,UNK,82.0
2013,27,m,0,176.65986657109775
2013,27,m,1,33.12372498208083
2013,27,m,5,33.12372498208083
2013,27,m,10,43.1612174008932
2013,27,m,15,111.41616584881733
2013,27,m,20,342.2784914815019
2013,27,m,25,508.9008656337873
2013,27,m,30,723.703203396372
2013,27,m,35,768.8719192810278
2013,27,m,40,802.9993935049898
2013,27,m,45,913.4118101119259
2013,27,m,50,1529.7138446270055
2013,27,m,55,1841.8798588520704
2013,27,m,60,2262.4507912003087
2013,27,m,65,1426.3276727132381
2013,27,m,70,1949.2810277333626
2013,27,m,75,1983.408501957325
2013,27,m,80,1616.0362794287919
2013,27,m,85,884.3030820973701
2013,27,m,90,204.7648453437724
2013,27,m,95,49.183712852180626
2013,27,m,TOT,18205.0
2013,27,m,UNK,68.0
2013,27,f,0,130.1562875691272
2013,27,f,1,34.040875210387114
2013,27,f,5,24.028853089685022
2013,27,f,10,16.019235393123346
2013,27,f,15,42.05049290694878
2013,27,f,20,58.069728300072136
2013,27,f,25,157.18874729502284
2013,27,f,30,201.24164462611205
2013,27,f,35,233.28011541235875
2013,27,f,40,286.3438326520798
2013,27,f,45,319.3835056503967
2013,27,f,50,517.6215436402981
2013,27,f,55,750.9016590526569
2013,27,f,60,1047.2575138254388
2013,27,f,65,859.0314979562395
2013,27,f,70,1841.2108679971147
2013,27,f,75,2591.1113248377014
2013,27,f,80,3217.8639095936524
2013,27,f,85,2978.5765809088725
2013,27,f,90,1029.235874008175
2013,27,f,95,321.38591007453715
2013,27,f,TOT,16656.0
2013,27,f,UNK,20.0
2013,27,b,0,306.0
2013,27,b,1,67.0
2013,27,b,5,57.0
2013,27,b,10,59.0
2013,27,b,15,153.0
2013,27,b,20,399.0
2013,27,b,25,664.0
2013,27,b,30,922.0
2013,27,b,35,999.0
2013,27,b,40,1086.0
2013,27,b,45,1229.0
2013,27,b,50,2041.0
2013,27,b,55,2585.0
2013,27,b,60,3300.0
2013,27,b,65,2279.0
2013,27,b,70,3781.0
2013,27,b,75,4564.0
2013,27,b,80,4824.0
2013,27,b,85,3856.0
2013,27,b,90,1232.0
2013,27,b,95,370.0
2013,27,b,TOT,34861.0
2013,27,b,UNK,88.0
2013,28,m,0,163.49599909838838
2013,28,m,1,39.11867463090274
2013,28,m,5,28.085202299109657
2013,28,m,10,42.12780344866449
2013,28,m,15,110.3347233179308
2013,28,m,20,261.7942071452722
2013,28,m,25,511.55189901949734
2013,28,m,30,696.1117998422179
2013,28,m,35,796.4160937676096
2013,28,m,40,818.4830384311957
2013,28,m,45,937.8451482024118
2013,28,m,50,1509.579623577144
2013,28,m,55,1841.5868364701905
2013,28,m,60,2148.517975881889
2013,28,m,65,1411.2814155302603
2013,28,m,70,1927.8485292460273
2013,28,m,75,1960.9489462414065
2013,28,m,80,1465.4457342499718
2013,28,m,85,896.7203876930013
2013,28,m,90,187.56902964048237
2013,28,m,95,45.136932266426236
2013,28,m,TOT,17800.0
2013,28,m,UNK,54.0
2013,28,f,0,95.09967290008024
2013,28,f,1,33.03462321792261
2013,28,f,5,22.023082145281737
2013,28,f,10,18.01888539159415
2013,28,f,15,43.04511510214158
2013,28,f,20,69.07239400111091
2013,28,f,25,128.13429611800285
2013,28,f,30,199.20878849595755
2013,28,f,35,235.24655927914583
2013,28,f,40,282.295871134975
2013,28,f,45,310.3252484107881
2013,28,f,50,546.5728568783559
2013,28,f,55,789.8278096648769
2013,28,f,60,1115.1687959019935
2013,28,f,65,896.9400728260199
2013,28,f,70,1779.8654570141332
2013,28,f,75,2474.59359377893
2013,28,f,80,3048.194778744677
2013,28,f,85,2927.0678269456275
2013,28,f,90,923.9684009134111
2013,28,f,95,282.295871134975
2013,28,f,TOT,16220.0
2013,28,f,UNK,17.0
2013,28,b,0,258.0
2013,28,b,1,72.0
2013,28,b,5,50.0
2013,28,b,10,60.0
2013,28,b,15,153.0
2013,28,b,20,330.0
2013,28,b,25,638.0
2013,28,b,30,893.0
2013,28,b,35,1029.0
2013,28,b,40,1098.0
2013,28,b,45,1245.0
2013,28,b,50,2051.0
2013,28,b,55,2625.0
2013,28,b,60,3256.0
2013,28,b,65,2303.0
2013,28,b,70,3700.0
2013,28,b,75,4427.0
2013,28,b,80,4506.0
2013,28,b,85,3818.0
2013,28,b,90,1110.0
2013,28,b,95,327.0
2013,28,b,TOT,34020.0
2013,28,b,UNK,71.0
2013,29,m,0,178.5746488445854
2013,29,m,1,36.11622111463525
2013,29,m,5,31.10007929315813
2013,29,m,10,24.077480743090167
2013,29,m,15,129.41645899410966
2013,29,m,20,292.9426823742637
2013,29,m,25,494.5915835976439
2013,29,m,30,701.2566266425011
2013,29,m,35,754.4277299501586
2013,29,m,40,734.3631626642501
2013,29,m,45,999.215450838242
2013,29,m,50,1524.9071137290439
2013,29,m,55,1878.0434979610332
2013,29,m,60,2202.086259628455
2013,29,m,65,1339.3098663343906
2013,29,m,70,1917.1694041685546
2013,29,m,75,1890.082238332578
2013,29,m,80,1565.036248300861
2013,29,m,85,798.5697779791573
2013,29,m,90,174.56173538740373
2013,29,m,95,47.15173312188491
2013,29,m,TOT,17713.0
2013,29,m,UNK,57.0
2013,29,f,0,137.13718863437225
2013,29,f,1,30.030041306796846
2013,29,f,5,14.014019276505195
2013,29,f,10,14.014019276505195
2013,29,f,15,37.037050945049444
2013,29,f,20,82.08211290524471
2013,29,f,25,132.13218174990612
2013,29,f,30,224.22430842408312
2013,29,f,35,241.24133183126798
2013,29,f,40,308.3084240831143
2013,29,f,45,371.3715108273877
2013,29,f,50,519.5197146075855
2013,29,f,55,820.8211290524471
2013,29,f,60,1074.0744774064337
2013,29,f,65,916.917261234197
2013,29,f,70,1713.7143572412067
2013,29,f,75,2372.3732632369506
2013,29,f,80,3046.0471898860933
2013,29,f,85,2742.743772687445
2013,29,f,90,915.9162598573038
2013,29,f,95,280.2803855301039
2013,29,f,TOT,15994.0
2013,29,f,UNK,16.0
2013,29,b,0,315.0
2013,29,b,1,66.0
2013,29,b,5,45.0
2013,29,b,10,38.0
2013,29,b,15,166.0
2013,29,b,20,374.0
2013,29,b,25,625.0
2013,29,b,30,923.0
2013,29,b,35,993.0
2013,29,b,40,1040.0
2013,29,b,45,1367.0
2013,29,b,50,2039.0
2013,29,b,55,2692.0
2013,29,b,60,3268.0
2013,29,b,65,2251.0
2013,29,b,70,3623.0
2013,29,b,75,4254.0
2013,29,b,80,4603.0
2013,29,b,85,3536.0
2013,29,b,90,1089.0
2013,29,b,95,327.0
2013,29,b,TOT,33707.0
2013,29,b,UNK,73.0
2013,30,m,0,151.44356970800774
2013,30,m,1,39.11456436167088
2013,30,m,5,25.07343869337877
2013,30,m,10,29.08518888431937
2013,30,m,15,103.30256741672052
2013,30,m,20,250.73438693378768
2013,30,m,25,478.4012102696669
2013,30,m,30,655.9211562187886
2013,30,m,35,704.0621585100757
2013,30,m,40,753.2060983490982
2013,30,m,45,948.7789201574526
2013,30,m,50,1456.2653193114388
2013,30,m,55,1862.4550261441748
2013,30,m,60,2070.063098525351
2013,30,m,65,1408.1243170201515
2013,30,m,70,1782.2200223253628
2013,30,m,75,1879.5049644556725
2013,30,m,80,1471.3093825274661
2013,30,m,85,805.358850831326
2013,30,m,90,165.48469537629987
2013,30,m,95,31.09106397978967
2013,30,m,TOT,17071.0
2013,30,m,UNK,50.0
2013,30,f,0,127.07369439071567
2013,30,f,1,17.009864603481624
2013,30,f,5,11.006382978723405
2013,30,f,10,15.008704061895552
2013,30,f,15,45.02611218568666
2013,30,f,20,71.04119922630561
2013,30,f,25,108.06266924564797
2013,30,f,30,184.10676982591878
2013,30,f,35,239.13868471953577
2013,30,f,40,236.13694390715668
2013,30,f,45,312.18104448742747
2013,30,f,50,608.3528046421663
2013,30,f,55,803.4659574468085
2013,30,f,60,1012.5872340425532
2013,30,f,65,873.5065764023211
2013,30,f,70,1658.9620889748549
2013,30,f,75,2421.404255319149
2013,30,f,80,2898.6810444874272
2013,30,f,85,2684.5568665377177
2013,30,f,90,939.5448742746615
2013,30,f,95,252.14622823984527
2013,30,f,TOT,15519.0
2013,30,f,UNK,9.0
2013,30,b,0,278.0
2013,30,b,1,56.0
2013,30,b,5,36.0
2013,30,b,10,44.0
2013,30,b,15,148.0
2013,30,b,20,321.0
2013,30,b,25,585.0
2013,30,b,30,838.0
2013,30,b,35,941.0
2013,30,b,40,987.0
2013,30,b,45,1258.0
2013,30,b,50,2060.0
2013,30,b,55,2660.0
2013,30,b,60,3076.0
2013,30,b,65,2277.0
2013,30,b,70,3435.0
2013,30,b,75,4294.0
2013,30,b,80,4364.0
2013,30,b,85,3486.0
2013,30,b,90,1104.0
2013,30,b,95,283.0
2013,30,b,TOT,32590.0
2013,30,b,UNK,59.0
2013,31,m,0,163.64618434093163
2013,31,m,1,43.17046580773042
2013,31,m,5,21.08325074331021
2013,31,m,10,30.118929633300297
2013,31,m,15,95.37661050545094
2013,31,m,20,265.0465807730426
2013,31,m,25,526.0773042616452
2013,31,m,30,644.5450941526263
2013,31,m,35,744.9415262636273
2013,31,m,40,746.9494549058473
2013,31,m,45,905.5758176412289
2013,31,m,50,1483.8592666005945
2013,31,m,55,1779.0247770069375
2013,31,m,60,2089.2497522299304
2013,31,m,65,1455.7482656095144
2013,31,m,70,1746.8979187314173
2013,31,m,75,1898.4965312190288
2013,31,m,80,1450.7284440039643
2013,31,m,85,891.5203171456888
2013,31,m,90,184.72943508424183
2013,31,m,95,54.21407333994053
2013,31,m,TOT,17221.0
2013,31,m,UNK,68.0
2013,31,f,0,129.13710534542045
2013,31,f,1,22.023382306970927
2013,31,f,5,15.015942482025633
2013,31,f,10,9.00956548921538
2013,31,f,15,35.03719912472648
2013,31,f,20,73.07758674585808
2013,31,f,25,132.14029384182558
2013,31,f,30,208.22106908408878
2013,31,f,35,230.2444513910597
2013,31,f,40,275.2922788371366
2013,31,f,45,306.3252266333229
2013,31,f,50,583.6196311347296
2013,31,f,55,766.8141294154424
2013,31,f,60,1032.0957799312284
2013,31,f,65,944.0022507033448
2013,31,f,70,1683.787683651141
2013,31,f,75,2472.625195373554
2013,31,f,80,3042.2299468583933
2013,31,f,85,2838.0131291028447
2013,31,f,90,924.982056892779
2013,31,f,95,288.30609565489215
2013,31,f,TOT,16012.0
2013,31,f,UNK,17.0
2013,31,b,0,292.0
2013,31,b,1,65.0
2013,31,b,5,36.0
2013,31,b,10,39.0
2013,31,b,15,130.0
2013,31,b,20,337.0
2013,31,b,25,656.0
2013,31,b,30,850.0
2013,31,b,35,972.0
2013,31,b,40,1019.0
2013,31,b,45,1208.0
2013,31,b,50,2061.0
2013,31,b,55,2538.0
2013,31,b,60,3112.0
2013,31,b,65,2393.0
2013,31,b,70,3422.0
2013,31,b,75,4361.0
2013,31,b,80,4484.0
2013,31,b,85,3723.0
2013,31,b,90,1108.0
2013,31,b,95,342.0
2013,31,b,TOT,33233.0
2013,31,b,UNK,85.0
2013,32,m,0,171.53274045542088
2013,32,m,1,41.12773309165062
2013,32,m,5,33.10280956157245
2013,32,m,10,24.074770590234507
2013,32,m,15,98.30531324345758
2013,32,m,20,280.8723235527359
2013,32,m,25,531.6511838676787
2013,32,m,30,688.137192704203
2013,32,m,35,767.383312563725
2013,32,m,40,787.4456213889204
2013,32,m,45,900.7976662512744
2013,32,m,50,1447.4955817378498
2013,32,m,55,1841.7199501529399
2013,32,m,60,2079.458309731506
2013,32,m,65,1454.5173898266682
2013,32,m,70,1937.015917072618
2013,32,m,75,1959.084456780333
2013,32,m,80,1513.7012008609947
2013,32,m,85,904.8101280163136
2013,32,m,90,199.61997281069446
2013,32,m,95,47.14642573920924
2013,32,m,TOT,17709.0
2013,32,m,UNK,55.0
2013,32,f,0,119.12388242498469
2013,32,f,1,19.019779546846294
2013,32,f,5,16.016656460502144
2013,32,f,10,17.017697489283528
2013,32,f,15,25.026025719534598
2013,32,f,20,57.05933864053888
2013,32,f,25,133.13845682792407
2013,32,f,30,192.19987752602572
2013,32,f,35,279.29044703000613
2013,32,f,40,258.26858542559705
2013,32,f,45,327.34041641151254
2013,32,f,50,548.5704837721984
2013,32,f,55,760.7911818738518
2013,32,f,60,1057.0993263931414
2013,32,f,65,878.9140232700552
2013,32,f,70,1769.840538885487
2013,32,f,75,2558.6608695652176
2013,32,f,80,3141.266748315983
2013,32,f,85,2889.004409063074
2013,32,f,90,1017.0576852418861
2013,32,f,95,282.2935701163503
2013,32,f,TOT,16347.0
2013,32,f,UNK,17.0
2013,32,b,0,290.0
2013,32,b,1,60.0
2013,32,b,5,49.0
2013,32,b,10,41.0
2013,32,b,15,123.0
2013,32,b,20,337.0
2013,32,b,25,663.0
2013,32,b,30,878.0
2013,32,b,35,1044.0
2013,32,b,40,1043.0
2013,32,b,45,1225.0
2013,32,b,50,1991.0
2013,32,b,55,2596.0
2013,32,b,60,3129.0
2013,32,b,65,2328.0
2013,32,b,70,3699.0
2013,32,b,75,4509.0
2013,32,b,80,4647.0
2013,32,b,85,3788.0
2013,32,b,90,1215.0
2013,32,b,95,329.0
2013,32,b,TOT,34056.0
2013,32,b,UNK,72.0
2013,33,m,0,165.4912682507873
2013,33,m,1,44.13100486687661
2013,33,m,5,21.062525050100202
2013,33,m,10,29.086344116805037
2013,33,m,15,87.25903235041511
2013,33,m,20,278.8277125679931
2013,33,m,25,475.41127970226165
2013,33,m,30,693.0573718866304
2013,33,m,35,768.2806756369882
2013,33,m,40,823.444431720584
2013,33,m,45,872.5903235041511
2013,33,m,50,1427.2368164901231
2013,33,m,55,1793.3235614085313
2013,33,m,60,2110.2644145433724
2013,33,m,65,1428.2397938734612
2013,33,m,70,1878.5766389922703
2013,33,m,75,1954.8029201259662
2013,33,m,80,1512.489894073862
2013,33,m,85,917.7243057543659
2013,33,m,90,189.5627254509018
2013,33,m,95,46.13695963355282
2013,33,m,TOT,17517.0
2013,33,m,UNK,52.0
2013,33,f,0,130.1257785571748
2013,33,f,1,28.02709076616073
2013,33,f,5,19.01838301989478
2013,33,f,10,18.0174154925319
2013,33,f,15,30.029025820886496
2013,33,f,20,74.07159702485336
2013,33,f,25,134.12964866662637
2013,33,f,30,229.22156376610025
2013,33,f,35,265.25639475116407
2013,33,f,40,281.27187518897017
2013,33,f,45,325.31444639293704
2013,33,f,50,547.5292374674972
2013,33,f,55,811.7846646912983
2013,33,f,60,1085.0487996613654
2013,33,f,65,951.9201185221019
2013,33,f,70,1761.7028481586744
2013,33,f,75,2598.511701034045
2013,33,f,80,3187.08060712342
2013,33,f,85,2871.775836004112
2013,33,f,90,928.8978653927556
2013,33,f,95,274.26510249743
2013,33,f,TOT,16553.0
2013,33,f,UNK,16.0
2013,33,b,0,295.0
2013,33,b,1,72.0
2013,33,b,5,40.0
2013,33,b,10,47.0
2013,33,b,15,117.0
2013,33,b,20,352.0
2013,33,b,25,608.0
2013,33,b,30,920.0
2013,33,b,35,1031.0
2013,33,b,40,1102.0
2013,33,b,45,1195.0
2013,33,b,50,1970.0
2013,33,b,55,2599.0
2013,33,b,60,3188.0
2013,33,b,65,2375.0
2013,33,b,70,3633.0
2013,33,b,75,4545.0
2013,33,b,80,4692.0
2013,33,b,85,3784.0
2013,33,b,90,1117.0
2013,33,b,95,320.0
2013,33,b,TOT,34070.0
2013,33,b,UNK,68.0
2013,34,m,0,163.57791339726825
2013,34,m,1,33.11700087183958
2013,34,m,5,25.088637024120896
2013,34,m,10,30.106364428945074
2013,34,m,15,82.29072943911653
2013,34,m,20,244.86509735541995
2013,34,m,25,463.63801220575414
2013,34,m,30,709.506655042139
2013,34,m,35,741.6201104330137
2013,34,m,40,757.676838128451
2013,34,m,45,880.109386806161
2013,34,m,50,1504.3146759662889
2013,34,m,55,1858.5662307468758
2013,34,m,60,2173.6795117698343
2013,34,m,65,1346.7580354548097
2013,34,m,70,1826.4527753560012
2013,34,m,75,1910.7505957570474
2013,34,m,80,1510.335948852078
2013,34,m,85,799.8257483289741
2013,34,m,90,154.54600406858472
2013,34,m,95,49.17372856727695
2013,34,m,TOT,17266.0
2013,34,m,UNK,61.0
2013,34,f,0,113.13480253657312
2013,34,f,1,36.042945940855155
2013,34,f,5,17.020280027626043
2013,34,f,10,11.013122370816852
2013,34,f,15,27.032209455641365
2013,34,f,20,71.08469893890877
2013,34,f,25,120.14315313618384
2013,34,f,30,204.24336033151252
2013,34,f,35,241.28749921516922
2013,34,f,40,250.298235700383
2013,34,f,45,367.4378100081622
2013,34,f,50,512.6107867143844
2013,34,f,55,801.9555471840271
2013,34,f,60,1104.31581591009
2013,34,f,65,903.0760344069819
2013,34,f,70,1697.0220380485966
2013,34,f,75,2521.0038299742578
2013,34,f,80,3059.645633201482
2013,34,f,85,2682.1958937653044
2013,34,f,90,935.1142085766309
2013,34,f,95,270.3220945564136
2013,34,f,TOT,15946.0
2013,34,f,UNK,19.0
2013,34,b,0,276.0
2013,34,b,1,69.0
2013,34,b,5,42.0
2013,34,b,10,41.0
2013,34,b,15,109.0
2013,34,b,20,315.0
2013,34,b,25,582.0
2013,34,b,30,911.0
2013,34,b,35,980.0
2013,34,b,40,1005.0
2013,34,b,45,1244.0
2013,34,b,50,2011.0
2013,34,b,55,2653.0
2013,34,b,60,3269.0
2013,34,b,65,2244.0
2013,34,b,70,3515.0
2013,34,b,75,4422.0
2013,34,b,80,4561.0
2013,34,b,85,3476.0
2013,34,b,90,1088.0
2013,34,b,95,319.0
2013,34,b,TOT,33212.0
2013,34,b,UNK,80.0
2013,35,m,0,148.51939250922732
2013,35,m,1,24.084225812307135
2013,35,m,5,26.091244629999395
2013,35,m,10,26.091244629999395
2013,35,m,15,75.2632056634598
2013,35,m,20,222.77908876384097
2013,35,m,25,438.53361166575905
2013,35,m,30,642.2460216615235
2013,35,m,35,693.4250015126762
2013,35,m,40,667.3337568826769
2013,35,m,45,895.1303926907485
2013,35,m,50,1314.597325588431
2013,35,m,55,1739.0818055303444
2013,35,m,60,2142.4925878864888
2013,35,m,65,1411.9377382465057
2013,35,m,70,1730.0502208507291
2013,35,m,75,1895.6292733103407
2013,35,m,80,1459.1026804622738
2013,35,m,85,803.8110364857506
2013,35,m,90,171.60010891268834
2013,35,m,95,57.20003630422944
2013,35,m,TOT,16585.0
2013,35,m,UNK,58.0
2013,35,f,0,119.12209824291394
2013,35,f,1,17.01744260613056
2013,35,f,5,10.01026035654739
2013,35,f,10,17.01744260613056
2013,35,f,15,22.022572784404257
2013,35,f,20,81.08310888803386
2013,35,f,25,119.12209824291394
2013,35,f,30,183.18776452481723
2013,35,f,35,231.2370142362447
2013,35,f,40,253.25958702064898
2013,35,f,45,310.3180710529691
2013,35,f,50,554.5684237527254
2013,35,f,55,763.7828652045658
2013,35,f,60,1033.0588687956906
2013,35,f,65,852.8741823778377
2013,35,f,70,1658.7001410799026
2013,35,f,75,2452.5137873541107
2013,35,f,80,2906.979607541362
2013,35,f,85,2798.86879569065
2013,35,f,90,950.974733872002
2013,35,f,95,274.2811337693985
2013,35,f,TOT,15610.0
2013,35,f,UNK,16.0
2013,35,b,0,267.0
2013,35,b,1,41.0
2013,35,b,5,36.0
2013,35,b,10,43.0
2013,35,b,15,97.0
2013,35,b,20,303.0
2013,35,b,25,556.0
2013,35,b,30,823.0
2013,35,b,35,922.0
2013,35,b,40,918.0
2013,35,b,45,1202.0
2013,35,b,50,1864.0
2013,35,b,55,2496.0
2013,35,b,60,3167.0
2013,35,b,65,2259.0
2013,35,b,70,3381.0
2013,35,b,75,4339.0
2013,35,b,80,4358.0
2013,35,b,85,3597.0
2013,35,b,90,1121.0
2013,35,b,95,331.0
2013,35,b,TOT,32195.0
2013,35,b,UNK,74.0
2013,36,m,0,174.6056387051862
2013,36,m,1,31.107901148625132
2013,36,m,5,20.069613644274277
2013,36,m,10,27.093978419770274
2013,36,m,15,93.3237034458754
2013,36,m,20,199.69265576052905
2013,36,m,25,412.4305603898364
2013,36,m,30,605.0988513748695
2013,36,m,35,678.3529411764706
2013,36,m,40,739.5652627915072
2013,36,m,45,886.0734423947093
2013,36,m,50,1490.1688130873652
2013,36,m,55,1826.3348416289593
2013,36,m,60,2167.518273581622
2013,36,m,65,1455.0469892098852
2013,36,m,70,1792.216498433693
2013,36,m,75,2001.9439610163593
2013,36,m,80,1553.3880960668291
2013,36,m,85,884.0664810302819
2013,36,m,90,211.73442394709363
2013,36,m,95,48.16707274625826
2013,36,m,TOT,17298.0
2013,36,m,UNK,60.0
2013,36,f,0,149.1308903808747
2013,36,f,1,19.016690719708855
2013,36,f,5,15.013176883980673
2013,36,f,10,8.00702767145636
2013,36,f,15,22.019326096504987
2013,36,f,20,55.04831524126247
2013,36,f,25,111.097508941457
2013,36,f,30,185.1625149024283
2013,36,f,35,204.17920562213718
2013,36,f,40,271.2380623705842
2013,36,f,45,339.29779757796325
2013,36,f,50,525.4611909393236
2013,36,f,55,826.7256070778691
2013,36,f,60,1045.917989583987
2013,36,f,65,951.8354144443747
2013,36,f,70,1709.5004078559327
2013,36,f,75,2531.2216226391415
2013,36,f,80,2916.559829327979
2013,36,f,85,2811.467591140114
2013,36,f,90,961.8441990336952
2013,36,f,95,291.2556315492251
2013,36,f,TOT,15951.0
2013,36,f,UNK,14.0
2013,36,b,0,323.0
2013,36,b,1,50.0
2013,36,b,5,35.0
2013,36,b,10,35.0
2013,36,b,15,115.0
2013,36,b,20,254.0
2013,36,b,25,522.0
2013,36,b,30,788.0
2013,36,b,35,880.0
2013,36,b,40,1008.0
2013,36,b,45,1222.0
2013,36,b,50,2010.0
2013,36,b,55,2646.0
2013,36,b,60,3205.0
2013,36,b,65,2401.0
2013,36,b,70,3494.0
2013,36,b,75,4524.0
2013,36,b,80,4462.0
2013,36,b,85,3690.0
2013,36,b,90,1172.0
2013,36,b,95,339.0
2013,36,b,TOT,33249.0
2013,36,b,UNK,74.0
2013,37,m,0,176.68834506648787
2013,37,m,1,36.14079785450888
2013,37,m,5,21.08213208179685
2013,37,m,10,25.097776287853392
2013,37,m,15,63.24639624539055
2013,37,m,20,220.86043133310986
2013,37,m,25,416.6230863783663
2013,37,m,30,626.4404961448206
2013,37,m,35,674.6282266174992
2013,37,m,40,779.0349759749693
2013,37,m,45,880.429992177897
2013,37,m,50,1494.823555704548
2013,37,m,55,1945.5796178343949
2013,37,m,60,2250.768577494692
2013,37,m,65,1564.0934182590233
2013,37,m,70,1948.5913509889374
2013,37,m,75,2089.138898200916
2013,37,m,80,1619.3085260923008
2013,37,m,85,893.4808358475807
2013,37,m,90,193.75483294222818
2013,37,m,95,48.18773047267851
2013,37,m,TOT,17968.0
2013,37,m,UNK,70.0
2013,37,f,0,133.17744087325653
2013,37,f,1,19.025348696179503
2013,37,f,5,9.01200727713766
2013,37,f,10,14.018677986658581
2013,37,f,15,26.034687689508793
2013,37,f,20,63.08405093996362
2013,37,f,25,126.16810187992724
2013,37,f,30,189.25215281989085
2013,37,f,35,240.32019405700424
2013,37,f,40,251.33486961795026
2013,37,f,45,346.4616130988478
2013,37,f,50,584.7791388720436
2013,37,f,55,826.1006670709521
2013,37,f,60,1070.4261976955731
2013,37,f,65,959.2781079442086
2013,37,f,70,1731.3067313523347
2013,37,f,75,2589.4500909642206
2013,37,f,80,3086.111825348696
2013,37,f,85,2892.8543359611886
2013,37,f,90,1062.4155245603397
2013,37,f,95,291.38823529411764
2013,37,f,TOT,16512.0
2013,37,f,UNK,22.0
2013,37,b,0,309.0
2013,37,b,1,55.0
2013,37,b,5,30.0
2013,37,b,10,39.0
2013,37,b,15,89.0
2013,37,b,20,283.0
2013,37,b,25,541.0
2013,37,b,30,813.0
2013,37,b,35,912.0
2013,37,b,40,1027.0
2013,37,b,45,1223.0
2013,37,b,50,2073.0
2013,37,b,55,2763.0
2013,37,b,60,3311.0
2013,37,b,65,2516.0
2013,37,b,70,3670.0
2013,37,b,75,4667.0
2013,37,b,80,4695.0
2013,37,b,85,3779.0
2013,37,b,90,1254.0
2013,37,b,95,339.0
2013,37,b,TOT,34480.0
2013,37,b,UNK,92.0
2013,38,m,0,174.72523856531754
2013,38,m,1,19.07919271690249
2013,38,m,5,14.05835252824394
2013,38,m,10,27.11253701875617
2013,38,m,15,77.32093890534166
2013,38,m,20,225.93780848963476
2013,38,m,25,433.80059230009874
2013,38,m,30,630.6175276955139
2013,38,m,35,743.0843479214655
2013,38,m,40,784.2552374684655
2013,38,m,45,888.6887133925634
2013,38,m,50,1527.3395853899308
2013,38,m,55,1999.2985631238346
2013,38,m,60,2270.4239333113965
2013,38,m,65,1556.4604584841504
2013,38,m,70,1982.2277064823954
2013,38,m,75,2132.852912142152
2013,38,m,80,1616.710540748053
2013,38,m,85,914.7970823735878
2013,38,m,90,235.97948886695184
2013,38,m,95,55.22924207524405
2013,38,m,TOT,18310.0
2013,38,m,UNK,76.0
2013,38,f,0,130.1570138609306
2013,38,f,1,26.031402772186116
2013,38,f,5,22.026571576465177
2013,38,f,10,11.013285788232588
2013,38,f,15,29.03502616897682
2013,38,f,20,66.07971472939552
2013,38,f,25,114.13768907804682
2013,38,f,30,199.2403519871168
2013,38,f,35,220.26571576465176
2013,38,f,40,261.3152355207914
2013,38,f,45,331.3997814459079
2013,38,f,50,582.7029389773969
2013,38,f,55,911.0990970265141
2013,38,f,60,1166.407085753724
2013,38,f,65,944.1389543912118
2013,38,f,70,1836.2151032380514
2013,38,f,75,2674.2260309426583
2013,38,f,80,3276.95312589866
2013,38,f,85,3171.826307010985
2013,38,f,90,1105.3334100189797
2013,38,f,95,328.39615804911716
2013,38,f,TOT,17408.0
2013,38,f,UNK,21.0
2013,38,b,0,304.0
2013,38,b,1,45.0
2013,38,b,5,36.0
2013,38,b,10,38.0
2013,38,b,15,106.0
2013,38,b,20,291.0
2013,38,b,25,546.0
2013,38,b,30,827.0
2013,38,b,35,960.0
2013,38,b,40,1042.0
2013,38,b,45,1216.0
2013,38,b,50,2103.0
2013,38,b,55,2901.0
2013,38,b,60,3426.0
2013,38,b,65,2493.0
2013,38,b,70,3808.0
2013,38,b,75,4795.0
2013,38,b,80,4883.0
2013,38,b,85,4079.0
2013,38,b,90,1339.0
2013,38,b,95,383.0
2013,38,b,TOT,35718.0
2013,38,b,UNK,97.0
2013,39,m,0,152.7738413898074
2013,39,m,1,31.157822915026504
2013,39,m,5,19.096730173725923
2013,39,m,10,18.091639111950872
2013,39,m,15,93.47346874507951
2013,39,m,20,216.09457828163545
2013,39,m,25,465.35716160184745
2013,39,m,30,633.2073689182806
2013,39,m,35,752.8132052695114
2013,39,m,40,832.2153991497402
2013,39,m,45,952.826326562746
2013,39,m,50,1574.9776938015011
2013,39,m,55,2082.5486799979008
2013,39,m,60,2375.03017897444
2013,39,m,65,1628.2475200755787
2013,39,m,70,2077.5232246890255
2013,39,m,75,2206.1748805962316
2013,39,m,80,1747.8533564268093
2013,39,m,85,1028.2081561958746
2013,39,m,90,214.08439615808535
2013,39,m,95,48.24437096520233
2013,39,m,TOT,19150.0
2013,39,m,UNK,97.0
2013,39,f,0,121.18110760019957
2013,39,f,1,21.031431897555297
2013,39,f,5,14.020954598370198
2013,39,f,10,13.019457841343755
